FechaHora	CO2ppm
2021-01-24T18:20:00Z	525.3
2021-01-24T18:25:00Z	409.6
2021-01-24T18:30:00Z	410.8
2021-01-24T18:35:00Z	416
2021-01-24T18:40:00Z	418.8
2021-01-24T18:45:00Z	412.2
2021-01-24T18:50:00Z	412.6
2021-01-24T18:55:00Z	411.2
2021-01-24T19:00:00Z	406
2021-01-24T19:05:00Z	408.6
2021-01-24T19:10:00Z	449.3
2021-01-24T19:15:00Z	427
2021-01-24T19:20:00Z	426.4
2021-01-24T19:25:00Z	425.2
2021-01-24T19:30:00Z	419
2021-01-24T19:35:00Z	414
2021-01-24T19:40:00Z	419.8
2021-01-24T19:45:00Z	430.4
2021-01-24T19:50:00Z	433.6
2021-01-24T19:55:00Z	451.4
2021-01-24T20:00:00Z	476.8
2021-01-24T20:05:00Z	446.4
2021-01-24T20:10:00Z	430
2021-01-24T20:15:00Z	423.6
2021-01-24T20:20:00Z	418.2
2021-01-24T20:25:00Z	417.4
2021-01-24T20:30:00Z	409.4
2021-01-24T20:35:00Z	408.6
2021-01-24T20:40:00Z	402
2021-01-24T20:45:00Z	399.4
2021-01-24T20:50:00Z	405
2021-01-24T20:55:00Z	462
2021-01-24T21:00:00Z	533
2021-01-24T21:05:00Z	566.2
2021-01-24T21:10:00Z	614.6
2021-01-24T21:15:00Z	649
2021-01-24T21:20:00Z	640.8
2021-01-24T21:25:00Z	623.2
2021-01-24T21:30:00Z	591.4
2021-01-24T21:35:00Z	576.8
2021-01-24T21:40:00Z	552.2
2021-01-24T21:45:00Z	541.6
2021-01-24T21:50:00Z	520.6
2021-01-24T21:55:00Z	498.2
2021-01-24T22:00:00Z	479.8
2021-01-24T22:05:00Z	475.6
2021-01-24T22:10:00Z	460
2021-01-24T22:15:00Z	445.2
2021-01-24T22:20:00Z	448
2021-01-24T22:25:00Z	456.2
2021-01-24T22:30:00Z	454.8
2021-01-24T22:35:00Z	449.4
2021-01-24T22:40:00Z	453.8
2021-01-24T22:45:00Z	444.2
2021-01-24T22:50:00Z	453.2
2021-01-24T22:55:00Z	448.8
2021-01-24T23:00:00Z	444.8
2021-01-24T23:05:00Z	442
2021-01-24T23:10:00Z	429.4
2021-01-24T23:15:00Z	419.2
2021-01-24T23:20:00Z	421.4
2021-01-24T23:25:00Z	422.4
2021-01-24T23:30:00Z	430.2
2021-01-24T23:35:00Z	423
2021-01-24T23:40:00Z	428.2
2021-01-24T23:45:00Z	424.6
2021-01-24T23:50:00Z	428
2021-01-24T23:55:00Z	415
2021-01-25T00:00:00Z	424.4
2021-01-25T00:05:00Z	420
2021-01-25T00:10:00Z	423.4
2021-01-25T00:15:00Z	408.6
2021-01-25T00:20:00Z	411.2
2021-01-25T00:25:00Z	401.6
2021-01-25T00:30:00Z	410
2021-01-25T00:35:00Z	402.4
2021-01-25T00:40:00Z	398.6
2021-01-25T00:45:00Z	398
2021-01-25T00:50:00Z	397.8
2021-01-25T00:55:00Z	396.6
2021-01-25T01:00:00Z	398.2
2021-01-25T01:05:00Z	386.8
2021-01-25T01:10:00Z	392.2
2021-01-25T01:15:00Z	390
2021-01-25T01:20:00Z	385
2021-01-25T01:25:00Z	389
2021-01-25T01:30:00Z	384.2
2021-01-25T01:35:00Z	388.4
2021-01-25T01:40:00Z	390.4
2021-01-25T01:45:00Z	385.2
2021-01-25T01:50:00Z	387
2021-01-25T01:55:00Z	386.4
2021-01-25T02:00:00Z	382.6
2021-01-25T02:05:00Z	382.8
2021-01-25T02:10:00Z	374.8
2021-01-25T02:15:00Z	374
2021-01-25T02:20:00Z	381.6
2021-01-25T02:25:00Z	377
2021-01-25T02:30:00Z	378.8
2021-01-25T02:35:00Z	379.2
2021-01-25T02:40:00Z	376.2
2021-01-25T02:45:00Z	375
2021-01-25T02:50:00Z	370.8
2021-01-25T02:55:00Z	374.4
2021-01-25T03:00:00Z	373.6
2021-01-25T03:05:00Z	382.6
2021-01-25T03:10:00Z	374.8
2021-01-25T03:15:00Z	368.8
2021-01-25T03:20:00Z	369.2
2021-01-25T03:25:00Z	371.2
2021-01-25T03:30:00Z	368.2
2021-01-25T03:35:00Z	366.2
2021-01-25T03:40:00Z	363.6
2021-01-25T03:45:00Z	357
2021-01-25T03:50:00Z	357.4
2021-01-25T03:55:00Z	361.2
2021-01-25T04:00:00Z	355.8
2021-01-25T04:05:00Z	355.6
2021-01-25T04:10:00Z	362.8
2021-01-25T04:15:00Z	360.4
2021-01-25T04:20:00Z	356.6
2021-01-25T04:25:00Z	356
2021-01-25T04:30:00Z	360.2
2021-01-25T04:35:00Z	363.4
2021-01-25T04:40:00Z	366.8
2021-01-25T04:45:00Z	377.6
2021-01-25T04:50:00Z	375.2
2021-01-25T04:55:00Z	380
2021-01-25T05:00:00Z	379.6
2021-01-25T05:05:00Z	381
2021-01-25T05:10:00Z	376.2
2021-01-25T05:15:00Z	390.4
2021-01-25T05:20:00Z	405
2021-01-25T05:25:00Z	400.4
2021-01-25T05:30:00Z	389.4
2021-01-25T05:35:00Z	386.8
2021-01-25T05:40:00Z	414.6
2021-01-25T05:45:00Z	430.8
2021-01-25T05:50:00Z	428.6
2021-01-25T05:55:00Z	452.2
2021-01-25T06:00:00Z	432.2
2021-01-25T06:05:00Z	438.4
2021-01-25T06:10:00Z	569.4
2021-01-25T06:15:00Z	715
2021-01-25T09:40:00Z	172.5
2021-01-25T09:45:00Z	166.2
2021-01-25T09:50:00Z	170
2021-01-25T09:55:00Z	166.6
2021-01-25T10:00:00Z	166.2
2021-01-25T10:05:00Z	155.6
2021-01-25T10:10:00Z	157.2
2021-01-25T10:15:00Z	152
2021-01-25T10:20:00Z	153.8
2021-01-25T10:25:00Z	165.4
2021-01-25T10:30:00Z	180.6
2021-01-25T10:35:00Z	178.8
2021-01-25T10:40:00Z	165.4
2021-01-25T10:45:00Z	179.2
2021-01-25T10:50:00Z	183.4
2021-01-25T10:55:00Z	203.6
2021-01-25T11:00:00Z	226
2021-01-25T11:05:00Z	220.4
2021-01-25T11:10:00Z	233.4
2021-01-25T11:15:00Z	227
2021-01-25T11:20:00Z	236
2021-01-25T11:25:00Z	260.4
2021-01-25T11:30:00Z	258.4
2021-01-25T11:35:00Z	267.4
2021-01-25T11:40:00Z	290
2021-01-25T11:45:00Z	309.6
2021-01-25T11:50:00Z	305.2
2021-01-25T11:55:00Z	324
2021-01-25T12:00:00Z	307.6
2021-01-25T12:05:00Z	312
2021-01-25T12:10:00Z	302.8
2021-01-25T12:15:00Z	313.2
2021-01-25T12:20:00Z	341.2
2021-01-25T12:25:00Z	357.6
2021-01-25T12:30:00Z	364.2
2021-01-25T12:35:00Z	384.6
2021-01-25T12:40:00Z	345.4
2021-01-25T12:45:00Z	345.4
2021-01-25T12:50:00Z	343.2
2021-01-25T12:55:00Z	343
2021-01-25T13:00:00Z	329
2021-01-25T13:05:00Z	321
2021-01-25T13:10:00Z	324.2
2021-01-25T13:15:00Z	354
2021-01-25T13:20:00Z	372.7
2021-01-25T13:25:00Z	375
2021-01-25T13:30:00Z	378.7
2021-01-25T13:35:00Z	376.6
2021-01-25T13:40:00Z	377
2021-01-25T13:45:00Z	360.2
2021-01-25T13:50:00Z	350.8
2021-01-25T13:55:00Z	341
2021-01-25T14:00:00Z	344.4
2021-01-25T14:05:00Z	334.6
2021-01-25T14:10:00Z	323.4
2021-01-25T14:15:00Z	313.2
2021-01-25T14:20:00Z	319.2
2021-01-25T14:25:00Z	314.8
2021-01-25T14:30:00Z	315.6
2021-01-25T14:35:00Z	319.6
2021-01-25T14:40:00Z	309.3
2021-01-25T14:45:00Z	302.6
2021-01-25T14:50:00Z	306.2
2021-01-25T14:55:00Z	305.4
2021-01-25T15:00:00Z	307.6
2021-01-25T15:05:00Z	307.4
2021-01-25T15:10:00Z	312.4
2021-01-25T15:15:00Z	302.6
2021-01-25T15:20:00Z	302
2021-01-25T15:25:00Z	299.3
2021-01-25T15:30:00Z	299.2
2021-01-25T15:35:00Z	287
2021-01-25T15:40:00Z	286.6
2021-01-25T15:45:00Z	292.6
2021-01-25T15:50:00Z	290
2021-01-25T15:55:00Z	290.5
2021-01-25T16:00:00Z	291.6
2021-01-25T16:05:00Z	279.6
2021-01-25T16:10:00Z	278
2021-01-25T16:15:00Z	274
2021-01-25T16:20:00Z	276.6
2021-01-25T16:25:00Z	273.8
2021-01-25T16:30:00Z	268.4
2021-01-25T16:35:00Z	265.8
2021-01-25T16:40:00Z	267
2021-01-25T16:45:00Z	261.6
2021-01-25T16:50:00Z	270
2021-01-25T16:55:00Z	266.4
2021-01-25T17:00:00Z	260.8
2021-01-25T17:05:00Z	259.2
2021-01-25T17:10:00Z	254.4
2021-01-25T17:15:00Z	253.6
2021-01-25T17:20:00Z	251
2021-01-25T17:25:00Z	248.6
2021-01-25T17:30:00Z	244.8
2021-01-25T17:35:00Z	249.2
2021-01-25T17:40:00Z	248
2021-01-25T17:45:00Z	249.2
2021-01-25T17:50:00Z	233.8
2021-01-25T17:55:00Z	227.2
2021-01-25T18:00:00Z	222.2
2021-01-25T18:05:00Z	216.6
2021-01-25T18:10:00Z	211.4
2021-01-25T18:15:00Z	207.2
2021-01-25T18:20:00Z	204.6
2021-01-25T18:25:00Z	196.6
2021-01-25T18:30:00Z	195.2
2021-01-25T18:35:00Z	193
2021-01-25T18:40:00Z	186.2
2021-01-25T18:45:00Z	186.8
2021-01-25T18:50:00Z	186.8
2021-01-25T18:55:00Z	176.8
2021-01-25T19:00:00Z	179.6
2021-01-25T19:05:00Z	179.8
2021-01-25T19:10:00Z	179
2021-01-25T19:15:00Z	177.6
2021-01-25T19:20:00Z	180.4
2021-01-25T19:25:00Z	182
2021-01-25T19:30:00Z	178.8
2021-01-25T19:35:00Z	184.2
2021-01-25T19:40:00Z	188.6
2021-01-25T19:45:00Z	192.6
2021-01-25T19:50:00Z	198
2021-01-25T19:55:00Z	193.6
2021-01-25T20:00:00Z	191.4
2021-01-25T20:05:00Z	193.8
2021-01-25T20:10:00Z	200.4
2021-01-25T20:15:00Z	202.8
2021-01-25T20:20:00Z	202.4
2021-01-25T20:25:00Z	205.8
2021-01-25T20:30:00Z	201.4
2021-01-25T20:35:00Z	204.4
2021-01-25T20:40:00Z	201.8
2021-01-25T20:45:00Z	203.6
2021-01-25T20:50:00Z	203.8
2021-01-25T20:55:00Z	209.6
2021-01-25T21:00:00Z	207.6
2021-01-25T21:05:00Z	208
2021-01-25T21:10:00Z	209
2021-01-25T21:15:00Z	209.2
2021-01-25T21:20:00Z	209.2
2021-01-25T21:25:00Z	213
2021-01-25T21:30:00Z	219.4
2021-01-25T21:35:00Z	221.4
2021-01-25T21:40:00Z	228.6
2021-01-25T21:45:00Z	227.6
2021-01-25T21:50:00Z	227.2
2021-01-25T21:55:00Z	233.8
2021-01-25T22:00:00Z	227.8
2021-01-25T22:05:00Z	229.6
2021-01-25T22:10:00Z	232.8
2021-01-25T22:15:00Z	234.8
2021-01-25T22:20:00Z	233
2021-01-25T22:25:00Z	236.2
2021-01-25T22:30:00Z	240.4
2021-01-25T22:35:00Z	239.6
2021-01-25T22:40:00Z	247.6
2021-01-25T22:45:00Z	248.6
2021-01-25T22:50:00Z	248.6
2021-01-25T22:55:00Z	251.2
2021-01-25T23:00:00Z	254.2
2021-01-25T23:05:00Z	252.4
2021-01-25T23:10:00Z	246.4
2021-01-25T23:15:00Z	240
2021-01-25T23:20:00Z	251.8
2021-01-25T23:25:00Z	250
2021-01-25T23:30:00Z	247.6
2021-01-25T23:35:00Z	251.4
2021-01-25T23:40:00Z	252.6
2021-01-25T23:45:00Z	247.8
2021-01-25T23:50:00Z	246.2
2021-01-25T23:55:00Z	239.6
2021-01-26T00:00:00Z	244.2
2021-01-26T00:05:00Z	242.4
2021-01-26T00:10:00Z	241.8
2021-01-26T00:15:00Z	242.6
2021-01-26T00:20:00Z	245
2021-01-26T00:25:00Z	244.4
2021-01-26T00:30:00Z	242.4
2021-01-26T00:35:00Z	238.6
2021-01-26T00:40:00Z	239
2021-01-26T00:45:00Z	240.8
2021-01-26T00:50:00Z	238.8
2021-01-26T00:55:00Z	242
2021-01-26T01:00:00Z	241.2
2021-01-26T01:05:00Z	244.4
2021-01-26T01:10:00Z	248.4
2021-01-26T01:15:00Z	252.2
2021-01-26T01:20:00Z	248.2
2021-01-26T01:25:00Z	246.6
2021-01-26T01:30:00Z	245.2
2021-01-26T01:35:00Z	253.8
2021-01-26T01:40:00Z	252.6
2021-01-26T01:45:00Z	253.8
2021-01-26T01:50:00Z	255.8
2021-01-26T01:55:00Z	248.8
2021-01-26T02:00:00Z	255.6
2021-01-26T02:05:00Z	255.8
2021-01-26T02:10:00Z	254.4
2021-01-26T02:15:00Z	254.4
2021-01-26T02:20:00Z	258
2021-01-26T02:25:00Z	256
2021-01-26T02:30:00Z	247
2021-01-26T02:35:00Z	252.4
2021-01-26T02:40:00Z	251.4
2021-01-26T02:45:00Z	246.4
2021-01-26T02:50:00Z	244
2021-01-26T02:55:00Z	244.6
2021-01-26T03:00:00Z	248.8
2021-01-26T03:05:00Z	249.6
2021-01-26T03:10:00Z	250.8
2021-01-26T03:15:00Z	249.6
2021-01-26T03:20:00Z	242.6
2021-01-26T03:25:00Z	246.8
2021-01-26T03:30:00Z	243.4
2021-01-26T03:35:00Z	238
2021-01-26T03:40:00Z	242
2021-01-26T03:45:00Z	243
2021-01-26T03:50:00Z	243.2
2021-01-26T03:55:00Z	247
2021-01-26T04:00:00Z	244.2
2021-01-26T04:05:00Z	246.8
2021-01-26T04:10:00Z	249.4
2021-01-26T04:15:00Z	249.6
2021-01-26T04:20:00Z	251.8
2021-01-26T04:25:00Z	250.6
2021-01-26T04:30:00Z	249.8
2021-01-26T04:35:00Z	247
2021-01-26T04:40:00Z	252
2021-01-26T04:45:00Z	254
2021-01-26T04:50:00Z	254.8
2021-01-26T04:55:00Z	253.4
2021-01-26T05:00:00Z	251.2
2021-01-26T05:05:00Z	256.6
2021-01-26T05:10:00Z	251
2021-01-26T05:15:00Z	248.6
2021-01-26T05:20:00Z	250
2021-01-26T05:25:00Z	252.8
2021-01-26T05:30:00Z	253
2021-01-26T05:35:00Z	245.8
2021-01-26T05:40:00Z	248.2
2021-01-26T05:45:00Z	248.6
2021-01-26T05:50:00Z	249.4
2021-01-26T05:55:00Z	247
2021-01-26T06:00:00Z	245.6
2021-01-26T06:05:00Z	247.6
2021-01-26T06:10:00Z	242.6
2021-01-26T06:15:00Z	242.2
2021-01-26T06:20:00Z	243.8
2021-01-26T06:25:00Z	243
2021-01-26T06:30:00Z	241.2
2021-01-26T06:35:00Z	236
2021-01-26T06:40:00Z	228.4
2021-01-26T06:45:00Z	224.2
2021-01-26T06:50:00Z	223.8
2021-01-26T06:55:00Z	221.2
2021-01-26T07:00:00Z	223.2
2021-01-26T07:05:00Z	221.6
2021-01-26T07:10:00Z	218.2
2021-01-26T07:15:00Z	216.8
2021-01-26T07:20:00Z	228.4
2021-01-26T07:25:00Z	235.8
2021-01-26T07:30:00Z	248.6
2021-01-26T07:35:00Z	248.6
2021-01-26T07:40:00Z	247.4
2021-01-26T07:45:00Z	234.2
2021-01-26T07:50:00Z	239.8
2021-01-26T07:55:00Z	240
2021-01-26T08:00:00Z	240.2
2021-01-26T08:05:00Z	237.2
2021-01-26T08:10:00Z	234
2021-01-26T08:15:00Z	237.2
2021-01-26T08:20:00Z	237.2
2021-01-26T08:25:00Z	231.8
2021-01-26T08:30:00Z	227
2021-01-26T08:35:00Z	227.6
2021-01-26T08:40:00Z	225.2
2021-01-26T08:45:00Z	227.6
2021-01-26T08:50:00Z	232.2
2021-01-26T08:55:00Z	238.8
2021-01-26T09:00:00Z	244.6
2021-01-26T09:05:00Z	237.6
2021-01-26T09:10:00Z	244.8
2021-01-26T09:15:00Z	251.8
2021-01-26T09:20:00Z	261.4
2021-01-26T09:25:00Z	262.8
2021-01-26T09:30:00Z	265
2021-01-26T09:35:00Z	280.4
2021-01-26T09:40:00Z	288
2021-01-26T09:45:00Z	292.2
2021-01-26T09:50:00Z	287
2021-01-26T09:55:00Z	285.8
2021-01-26T10:00:00Z	293.8
2021-01-26T10:05:00Z	298
2021-01-26T10:10:00Z	307.8
2021-01-26T10:15:00Z	319.2
2021-01-26T10:20:00Z	330
2021-01-26T10:25:00Z	322
2021-01-26T10:30:00Z	320
2021-01-26T11:05:00Z	354
2021-01-26T11:10:00Z	356.6
2021-01-26T11:15:00Z	362.8
2021-01-26T11:20:00Z	350.8
2021-01-26T11:25:00Z	345.6
2021-01-26T11:30:00Z	344.8
2021-01-26T11:35:00Z	339.4
2021-01-26T11:40:00Z	340
2021-01-26T11:45:00Z	340
2021-01-26T11:50:00Z	357.8
2021-01-26T11:55:00Z	365.6
2021-01-26T12:00:00Z	360.8
2021-01-26T12:05:00Z	357
2021-01-26T12:10:00Z	353.6
2021-01-26T12:15:00Z	372.2
2021-01-26T12:20:00Z	394.8
2021-01-26T12:25:00Z	373.8
2021-01-26T12:30:00Z	354
2021-01-26T12:35:00Z	346
2021-01-26T12:40:00Z	347
2021-01-26T12:45:00Z	351.8
2021-01-26T12:50:00Z	365.8
2021-01-26T12:55:00Z	362.8
2021-01-26T13:00:00Z	357.8
2021-01-26T13:05:00Z	351.2
2021-01-26T13:10:00Z	349.8
2021-01-26T13:15:00Z	342.8
2021-01-26T13:20:00Z	333.4
2021-01-26T13:25:00Z	340.6
2021-01-26T13:30:00Z	344.2
2021-01-26T13:35:00Z	351.6
2021-01-26T13:40:00Z	349.8
2021-01-26T13:45:00Z	349.4
2021-01-26T13:50:00Z	344.4
2021-01-26T13:55:00Z	337.2
2021-01-26T14:00:00Z	334.6
2021-01-26T14:05:00Z	320.4
2021-01-26T14:10:00Z	314.6
2021-01-26T14:15:00Z	318
2021-01-26T14:20:00Z	320.2
2021-01-26T14:25:00Z	319.2
2021-01-26T14:30:00Z	317
2021-01-26T14:35:00Z	313.4
2021-01-26T14:40:00Z	311.4
2021-01-26T14:45:00Z	304.6
2021-01-26T14:50:00Z	306
2021-01-26T14:55:00Z	295.4
2021-01-26T15:00:00Z	295.8
2021-01-26T15:05:00Z	302.2
2021-01-26T15:10:00Z	292.8
2021-01-26T15:15:00Z	295.8
2021-01-26T15:20:00Z	298.4
2021-01-26T15:25:00Z	294.4
2021-01-26T15:30:00Z	286.2
2021-01-26T15:35:00Z	287.6
2021-01-26T15:40:00Z	283.4
2021-01-26T15:45:00Z	283.4
2021-01-26T15:50:00Z	283.2
2021-01-26T15:55:00Z	283.8
2021-01-26T16:00:00Z	277.6
2021-01-26T16:05:00Z	275.6
2021-01-26T16:10:00Z	277
2021-01-26T16:15:00Z	272.4
2021-01-26T16:20:00Z	268.4
2021-01-26T16:25:00Z	274
2021-01-26T16:30:00Z	266.6
2021-01-26T16:35:00Z	269.4
2021-01-26T16:40:00Z	270
2021-01-26T16:45:00Z	271.6
2021-01-26T16:50:00Z	269.2
2021-01-26T16:55:00Z	267.8
2021-01-26T17:00:00Z	269.2
2021-01-26T17:05:00Z	267.8
2021-01-26T17:10:00Z	260.4
2021-01-26T17:15:00Z	262
2021-01-26T17:20:00Z	260.4
2021-01-26T17:25:00Z	258.2
2021-01-26T17:30:00Z	257.6
2021-01-26T17:35:00Z	260.6
2021-01-26T17:40:00Z	254.8
2021-01-26T17:45:00Z	253.4
2021-01-26T17:50:00Z	251.4
2021-01-26T17:55:00Z	249.8
2021-01-26T18:00:00Z	263
2021-01-26T18:05:00Z	253
2021-01-26T18:10:00Z	250
2021-01-26T18:15:00Z	244.8
2021-01-26T18:20:00Z	243.2
2021-01-26T18:25:00Z	244.6
2021-01-26T18:30:00Z	236
2021-01-26T18:35:00Z	236.8
2021-01-26T18:40:00Z	229
2021-01-26T18:45:00Z	228.2
2021-01-26T18:50:00Z	225
2021-01-26T18:55:00Z	220
2021-01-26T19:00:00Z	218.2
2021-01-26T19:05:00Z	218
2021-01-26T19:10:00Z	210.4
2021-01-26T19:15:00Z	214.8
2021-01-26T19:20:00Z	208.4
2021-01-26T19:25:00Z	205
2021-01-26T19:30:00Z	212
2021-01-26T19:35:00Z	214.2
2021-01-26T19:40:00Z	216
2021-01-26T19:45:00Z	214.8
2021-01-26T19:50:00Z	216.6
2021-01-26T19:55:00Z	221.8
2021-01-26T20:00:00Z	223.8
2021-01-26T20:05:00Z	225
2021-01-26T20:10:00Z	224.4
2021-01-26T20:15:00Z	229.4
2021-01-26T20:20:00Z	227.8
2021-01-26T20:25:00Z	226.8
2021-01-26T20:30:00Z	226.6
2021-01-26T20:35:00Z	226.4
2021-01-26T20:40:00Z	227.8
2021-01-26T20:45:00Z	231
2021-01-26T20:50:00Z	229.8
2021-01-26T20:55:00Z	233.6
2021-01-26T21:00:00Z	233.2
2021-01-26T21:05:00Z	232.4
2021-01-26T21:10:00Z	234.6
2021-01-26T21:15:00Z	235
2021-01-26T21:20:00Z	236.6
2021-01-26T21:25:00Z	242.2
2021-01-26T21:30:00Z	242.6
2021-01-26T21:35:00Z	245
2021-01-26T21:40:00Z	245.8
2021-01-26T21:45:00Z	243
2021-01-26T21:50:00Z	247.4
2021-01-26T21:55:00Z	244.4
2021-01-26T22:00:00Z	249.8
2021-01-26T22:05:00Z	251
2021-01-26T22:10:00Z	252.4
2021-01-26T22:15:00Z	246.2
2021-01-26T22:20:00Z	246.6
2021-01-26T22:25:00Z	249.8
2021-01-26T22:30:00Z	248.6
2021-01-26T22:35:00Z	249.4
2021-01-26T22:40:00Z	252
2021-01-26T22:45:00Z	254
2021-01-26T22:50:00Z	250.6
2021-01-26T22:55:00Z	249.6
2021-01-26T23:00:00Z	253.8
2021-01-26T23:05:00Z	246.4
2021-01-26T23:10:00Z	250.8
2021-01-26T23:15:00Z	250.6
2021-01-26T23:20:00Z	245.8
2021-01-26T23:25:00Z	248
2021-01-26T23:30:00Z	251
2021-01-26T23:35:00Z	258.2
2021-01-26T23:40:00Z	255.8
2021-01-26T23:45:00Z	257.6
2021-01-26T23:50:00Z	258.2
2021-01-26T23:55:00Z	258.4
2021-01-27T00:00:00Z	258.8
2021-01-27T00:05:00Z	261
2021-01-27T00:10:00Z	257.8
2021-01-27T00:15:00Z	259.6
2021-01-27T00:20:00Z	259.8
2021-01-27T00:25:00Z	257
2021-01-27T00:30:00Z	264
2021-01-27T00:35:00Z	261.6
2021-01-27T00:40:00Z	261.4
2021-01-27T00:45:00Z	262.4
2021-01-27T00:50:00Z	259
2021-01-27T00:55:00Z	258.2
2021-01-27T01:00:00Z	255.2
2021-01-27T01:05:00Z	258.4
2021-01-27T01:10:00Z	258.4
2021-01-27T01:15:00Z	256.4
2021-01-27T01:20:00Z	255.4
2021-01-27T01:25:00Z	256
2021-01-27T01:30:00Z	260.4
2021-01-27T01:35:00Z	263.8
2021-01-27T01:40:00Z	264.4
2021-01-27T01:45:00Z	270.2
2021-01-27T01:50:00Z	271.8
2021-01-27T01:55:00Z	262
2021-01-27T02:00:00Z	266.4
2021-01-27T02:05:00Z	259.6
2021-01-27T02:10:00Z	262.4
2021-01-27T02:15:00Z	262.8
2021-01-27T02:20:00Z	258.2
2021-01-27T02:25:00Z	261.2
2021-01-27T02:30:00Z	263.4
2021-01-27T02:35:00Z	262.6
2021-01-27T02:40:00Z	264.4
2021-01-27T02:45:00Z	263.4
2021-01-27T02:50:00Z	261
2021-01-27T02:55:00Z	256
2021-01-27T03:00:00Z	257.4
2021-01-27T03:05:00Z	261
2021-01-27T03:10:00Z	258.2
2021-01-27T03:15:00Z	260.2
2021-01-27T03:20:00Z	253.4
2021-01-27T03:25:00Z	260.4
2021-01-27T03:30:00Z	255
2021-01-27T03:35:00Z	250.2
2021-01-27T03:40:00Z	251.2
2021-01-27T03:45:00Z	255.8
2021-01-27T03:50:00Z	255.4
2021-01-27T03:55:00Z	259.4
2021-01-27T04:00:00Z	258.8
2021-01-27T04:05:00Z	260.2
2021-01-27T04:10:00Z	257.6
2021-01-27T04:15:00Z	260.6
2021-01-27T04:20:00Z	256.8
2021-01-27T04:25:00Z	259.8
2021-01-27T04:30:00Z	259.6
2021-01-27T04:35:00Z	265.6
2021-01-27T04:40:00Z	271
2021-01-27T04:45:00Z	269
2021-01-27T04:50:00Z	267.2
2021-01-27T04:55:00Z	261.4
2021-01-27T05:00:00Z	265.6
2021-01-27T05:05:00Z	267
2021-01-27T05:10:00Z	268.8
2021-01-27T05:15:00Z	270.4
2021-01-27T05:20:00Z	275.4
2021-01-27T05:25:00Z	275.4
2021-01-27T05:30:00Z	273.8
2021-01-27T05:35:00Z	272.4
2021-01-27T05:40:00Z	277.2
2021-01-27T05:45:00Z	278.2
2021-01-27T05:50:00Z	273.8
2021-01-27T05:55:00Z	285.8
2021-01-27T06:00:00Z	277
2021-01-27T06:05:00Z	277.6
2021-01-27T06:10:00Z	282.2
2021-01-27T06:15:00Z	280.6
2021-01-27T06:20:00Z	278.8
2021-01-27T06:25:00Z	278.8
2021-01-27T06:30:00Z	276.8
2021-01-27T06:35:00Z	274.5
2021-01-27T06:40:00Z	274.6
2021-01-27T06:45:00Z	270.4
2021-01-27T06:50:00Z	262.2
2021-01-27T06:55:00Z	258.6
2021-01-27T07:00:00Z	258
2021-01-27T07:05:00Z	251.6
2021-01-27T07:10:00Z	245.6
2021-01-27T07:15:00Z	241.8
2021-01-27T07:20:00Z	242
2021-01-27T07:25:00Z	240.8
2021-01-27T07:30:00Z	237
2021-01-27T07:35:00Z	237.8
2021-01-27T07:40:00Z	241.8
2021-01-27T07:45:00Z	235.8
2021-01-27T07:50:00Z	234.8
2021-01-27T07:55:00Z	247.2
2021-01-27T08:00:00Z	245.6
2021-01-27T08:05:00Z	253
2021-01-27T08:10:00Z	263.4
2021-01-27T08:15:00Z	264
2021-01-27T08:20:00Z	267.4
2021-01-27T08:25:00Z	263.8
2021-01-27T08:30:00Z	266.2
2021-01-27T08:35:00Z	263.8
2021-01-27T08:40:00Z	270
2021-01-27T08:45:00Z	280.6
2021-01-27T08:50:00Z	282.2
2021-01-27T08:55:00Z	287.6
2021-01-27T09:00:00Z	293.4
2021-01-27T09:05:00Z	294.2
2021-01-27T09:10:00Z	306
2021-01-27T09:15:00Z	307.8
2021-01-27T09:20:00Z	314.6
2021-01-27T09:25:00Z	316
2021-01-27T09:30:00Z	318.2
2021-01-27T09:35:00Z	323.8
2021-01-27T09:40:00Z	321.8
2021-01-27T09:45:00Z	326
2021-01-27T09:50:00Z	325.4
2021-01-27T09:55:00Z	329.6
2021-01-27T10:00:00Z	331.6
2021-01-27T10:05:00Z	335
2021-01-27T10:10:00Z	348.6
2021-01-27T10:15:00Z	359.2
2021-01-27T10:20:00Z	363.2
2021-01-27T10:25:00Z	370
2021-01-27T10:30:00Z	368.2
2021-01-27T10:35:00Z	360.2
2021-01-27T10:40:00Z	337.6
2021-01-27T10:45:00Z	330.8
2021-01-27T10:50:00Z	313.2
2021-01-27T10:55:00Z	308.4
2021-01-27T11:00:00Z	306.2
2021-01-27T11:05:00Z	315.6
2021-01-27T11:10:00Z	312.2
2021-01-27T11:15:00Z	311.2
2021-01-27T11:20:00Z	314.6
2021-01-27T11:25:00Z	309.4
2021-01-27T11:30:00Z	313
2021-01-27T11:35:00Z	307
2021-01-27T11:40:00Z	298.4
2021-01-27T11:45:00Z	304.6
2021-01-27T11:50:00Z	310.2
2021-01-27T11:55:00Z	310
2021-01-27T12:00:00Z	308.8
2021-01-27T12:05:00Z	305.6
2021-01-27T12:10:00Z	330.6
2021-01-27T12:15:00Z	341
2021-01-27T12:20:00Z	351
2021-01-27T12:25:00Z	359.8
2021-01-27T12:30:00Z	340.6
2021-01-27T12:35:00Z	332.2
2021-01-27T12:40:00Z	350.8
2021-01-27T12:45:00Z	365.4
2021-01-27T12:50:00Z	346.4
