Fecha	remote_id	remote_name	Variable	Valor
2021-06-28T08:00:00Z	Priva	Exterior	PAR_umolm2s	494.2912
2021-06-28T08:00:00Z	Priva	Exterior	Radiacion_Wm2	216.32
2021-06-28T08:00:00Z	Priva	Exterior	Temperatura_Aire_C	14.58
2021-06-28T08:00:00Z	Priva	Exterior	Suma_Radiacion_Jcm2	76.36
2021-06-28T08:00:00Z	Priva	Exterior	Velocidad_Viento_ms	0
2021-06-28T08:00:00Z	Priva	Exterior	Lluvia	0
2021-06-28T09:00:00Z	Priva	Exterior	PAR_umolm2s	982.4814500000001
2021-06-28T09:00:00Z	Priva	Exterior	Radiacion_Wm2	429.97
2021-06-28T09:00:00Z	Priva	Exterior	Temperatura_Aire_C	18.62
2021-06-28T09:00:00Z	Priva	Exterior	Suma_Radiacion_Jcm2	221.04
2021-06-28T09:00:00Z	Priva	Exterior	Velocidad_Viento_ms	0.54
2021-06-28T09:00:00Z	Priva	Exterior	Lluvia	0
2021-06-28T10:00:00Z	Priva	Exterior	PAR_umolm2s	1227.61625
2021-06-28T10:00:00Z	Priva	Exterior	Radiacion_Wm2	537.25
2021-06-28T10:00:00Z	Priva	Exterior	Temperatura_Aire_C	17.96
2021-06-28T10:00:00Z	Priva	Exterior	Suma_Radiacion_Jcm2	391.31
2021-06-28T10:00:00Z	Priva	Exterior	Velocidad_Viento_ms	1.8
2021-06-28T10:00:00Z	Priva	Exterior	Lluvia	0
2021-06-28T11:00:00Z	Priva	Exterior	PAR_umolm2s	1740.0732
2021-06-28T11:00:00Z	Priva	Exterior	Radiacion_Wm2	761.52
2021-06-28T11:00:00Z	Priva	Exterior	Temperatura_Aire_C	18.18
2021-06-28T11:00:00Z	Priva	Exterior	Suma_Radiacion_Jcm2	646.25
2021-06-28T11:00:00Z	Priva	Exterior	Velocidad_Viento_ms	2.12
2021-06-28T11:00:00Z	Priva	Exterior	Lluvia	0
2021-06-28T12:00:00Z	Priva	Exterior	PAR_umolm2s	1206.4571500000002
2021-06-28T12:00:00Z	Priva	Exterior	Radiacion_Wm2	527.99
2021-06-28T12:00:00Z	Priva	Exterior	Temperatura_Aire_C	18.96
2021-06-28T12:00:00Z	Priva	Exterior	Suma_Radiacion_Jcm2	910.52
2021-06-28T12:00:00Z	Priva	Exterior	Velocidad_Viento_ms	2.32
2021-06-28T12:00:00Z	Priva	Exterior	Lluvia	0
2021-06-28T13:00:00Z	Priva	Exterior	PAR_umolm2s	1158.4264500000002
2021-06-28T13:00:00Z	Priva	Exterior	Radiacion_Wm2	506.97
2021-06-28T13:00:00Z	Priva	Exterior	Temperatura_Aire_C	18.26
2021-06-28T13:00:00Z	Priva	Exterior	Suma_Radiacion_Jcm2	1090.9
2021-06-28T13:00:00Z	Priva	Exterior	Velocidad_Viento_ms	1.92
2021-06-28T13:00:00Z	Priva	Exterior	Lluvia	0
2021-06-28T14:00:00Z	Priva	Exterior	PAR_umolm2s	1580.6716000000001
2021-06-28T14:00:00Z	Priva	Exterior	Radiacion_Wm2	691.76
2021-06-28T14:00:00Z	Priva	Exterior	Temperatura_Aire_C	18.5
2021-06-28T14:00:00Z	Priva	Exterior	Suma_Radiacion_Jcm2	1295.66
2021-06-28T14:00:00Z	Priva	Exterior	Velocidad_Viento_ms	2.18
2021-06-28T14:00:00Z	Priva	Exterior	Lluvia	0
2021-06-28T15:00:00Z	Priva	Exterior	PAR_umolm2s	1206.8456
2021-06-28T15:00:00Z	Priva	Exterior	Radiacion_Wm2	528.16
2021-06-28T15:00:00Z	Priva	Exterior	Temperatura_Aire_C	19.74
2021-06-28T15:00:00Z	Priva	Exterior	Suma_Radiacion_Jcm2	1510.67
2021-06-28T15:00:00Z	Priva	Exterior	Velocidad_Viento_ms	1.84
2021-06-28T15:00:00Z	Priva	Exterior	Lluvia	0
2021-06-28T16:00:00Z	Priva	Exterior	PAR_umolm2s	814.21405
2021-06-28T16:00:00Z	Priva	Exterior	Radiacion_Wm2	356.33
2021-06-28T16:00:00Z	Priva	Exterior	Temperatura_Aire_C	20.32
2021-06-28T16:00:00Z	Priva	Exterior	Suma_Radiacion_Jcm2	1663.65
2021-06-28T16:00:00Z	Priva	Exterior	Velocidad_Viento_ms	1.48
2021-06-28T16:00:00Z	Priva	Exterior	Lluvia	0
2021-06-28T17:00:00Z	Priva	Exterior	PAR_umolm2s	121.26495000000001
2021-06-28T17:00:00Z	Priva	Exterior	Radiacion_Wm2	53.07
2021-06-28T17:00:00Z	Priva	Exterior	Temperatura_Aire_C	18.23
2021-06-28T17:00:00Z	Priva	Exterior	Suma_Radiacion_Jcm2	1751.79
2021-06-28T17:00:00Z	Priva	Exterior	Velocidad_Viento_ms	1.44
2021-06-28T17:00:00Z	Priva	Exterior	Lluvia	0
2021-06-28T18:00:00Z	Priva	Exterior	PAR_umolm2s	50.38425
2021-06-28T18:00:00Z	Priva	Exterior	Radiacion_Wm2	22.05
2021-06-28T18:00:00Z	Priva	Exterior	Temperatura_Aire_C	16.74
2021-06-28T18:00:00Z	Priva	Exterior	Suma_Radiacion_Jcm2	1771
2021-06-28T18:00:00Z	Priva	Exterior	Velocidad_Viento_ms	0.43
2021-06-28T18:00:00Z	Priva	Exterior	Lluvia	0
2021-06-28T19:00:00Z	Priva	Exterior	PAR_umolm2s	0
2021-06-28T19:00:00Z	Priva	Exterior	Radiacion_Wm2	0
2021-06-28T19:00:00Z	Priva	Exterior	Temperatura_Aire_C	14.1
2021-06-28T19:00:00Z	Priva	Exterior	Suma_Radiacion_Jcm2	1772
2021-06-28T19:00:00Z	Priva	Exterior	Velocidad_Viento_ms	0.38
2021-06-28T19:00:00Z	Priva	Exterior	Lluvia	0
2021-06-28T20:00:00Z	Priva	Exterior	PAR_umolm2s	0
2021-06-28T20:00:00Z	Priva	Exterior	Radiacion_Wm2	0
2021-06-28T20:00:00Z	Priva	Exterior	Temperatura_Aire_C	13.5
2021-06-28T20:00:00Z	Priva	Exterior	Suma_Radiacion_Jcm2	1772
2021-06-28T20:00:00Z	Priva	Exterior	Velocidad_Viento_ms	0.96
2021-06-28T20:00:00Z	Priva	Exterior	Lluvia	1
2021-06-28T21:00:00Z	Priva	Exterior	PAR_umolm2s	0
2021-06-28T21:00:00Z	Priva	Exterior	Radiacion_Wm2	0
2021-06-28T21:00:00Z	Priva	Exterior	Temperatura_Aire_C	11.82
2021-06-28T21:00:00Z	Priva	Exterior	Suma_Radiacion_Jcm2	1772
2021-06-28T21:00:00Z	Priva	Exterior	Velocidad_Viento_ms	0
2021-06-28T21:00:00Z	Priva	Exterior	Lluvia	0
2021-06-28T22:00:00Z	Priva	Exterior	PAR_umolm2s	0
2021-06-28T22:00:00Z	Priva	Exterior	Radiacion_Wm2	0
2021-06-28T22:00:00Z	Priva	Exterior	Temperatura_Aire_C	11.5
2021-06-28T22:00:00Z	Priva	Exterior	Suma_Radiacion_Jcm2	1772
2021-06-28T22:00:00Z	Priva	Exterior	Velocidad_Viento_ms	0.1
2021-06-28T22:00:00Z	Priva	Exterior	Lluvia	1
2021-06-28T23:00:00Z	Priva	Exterior	PAR_umolm2s	0
2021-06-28T23:00:00Z	Priva	Exterior	Radiacion_Wm2	0
2021-06-28T23:00:00Z	Priva	Exterior	Temperatura_Aire_C	10.14
2021-06-28T23:00:00Z	Priva	Exterior	Suma_Radiacion_Jcm2	1772
2021-06-28T23:00:00Z	Priva	Exterior	Velocidad_Viento_ms	0.27
2021-06-28T23:00:00Z	Priva	Exterior	Lluvia	1
2021-06-29T00:00:00Z	Priva	Exterior	PAR_umolm2s	0
2021-06-29T00:00:00Z	Priva	Exterior	Radiacion_Wm2	0
2021-06-29T00:00:00Z	Priva	Exterior	Temperatura_Aire_C	9.4
2021-06-29T00:00:00Z	Priva	Exterior	Suma_Radiacion_Jcm2	1772
2021-06-29T00:00:00Z	Priva	Exterior	Velocidad_Viento_ms	0
2021-06-29T00:00:00Z	Priva	Exterior	Lluvia	0
2021-06-29T01:00:00Z	Priva	Exterior	PAR_umolm2s	0
2021-06-29T01:00:00Z	Priva	Exterior	Radiacion_Wm2	0
2021-06-29T01:00:00Z	Priva	Exterior	Temperatura_Aire_C	9.3
2021-06-29T01:00:00Z	Priva	Exterior	Suma_Radiacion_Jcm2	1772
2021-06-29T01:00:00Z	Priva	Exterior	Velocidad_Viento_ms	0
2021-06-29T01:00:00Z	Priva	Exterior	Lluvia	0
2021-06-29T02:00:00Z	Priva	Exterior	PAR_umolm2s	0
2021-06-29T02:00:00Z	Priva	Exterior	Radiacion_Wm2	0
2021-06-29T02:00:00Z	Priva	Exterior	Temperatura_Aire_C	9.4
2021-06-29T02:00:00Z	Priva	Exterior	Suma_Radiacion_Jcm2	1772
2021-06-29T02:00:00Z	Priva	Exterior	Velocidad_Viento_ms	0
2021-06-29T02:00:00Z	Priva	Exterior	Lluvia	0
2021-06-29T03:00:00Z	Priva	Exterior	PAR_umolm2s	0
2021-06-29T03:00:00Z	Priva	Exterior	Radiacion_Wm2	0
2021-06-29T03:00:00Z	Priva	Exterior	Temperatura_Aire_C	10.7
2021-06-29T03:00:00Z	Priva	Exterior	Suma_Radiacion_Jcm2	1772
2021-06-29T03:00:00Z	Priva	Exterior	Velocidad_Viento_ms	0.1
2021-06-29T03:00:00Z	Priva	Exterior	Lluvia	0
2021-06-29T04:00:00Z	Priva	Exterior	PAR_umolm2s	0
2021-06-29T04:00:00Z	Priva	Exterior	Radiacion_Wm2	0
2021-06-29T04:00:00Z	Priva	Exterior	Temperatura_Aire_C	10.2
2021-06-29T04:00:00Z	Priva	Exterior	Suma_Radiacion_Jcm2	1772
2021-06-29T04:00:00Z	Priva	Exterior	Velocidad_Viento_ms	0
2021-06-29T04:00:00Z	Priva	Exterior	Lluvia	0
2021-06-29T05:00:00Z	Priva	Exterior	PAR_umolm2s	0
2021-06-29T05:00:00Z	Priva	Exterior	Radiacion_Wm2	0
2021-06-29T05:00:00Z	Priva	Exterior	Temperatura_Aire_C	10
2021-06-29T05:00:00Z	Priva	Exterior	Suma_Radiacion_Jcm2	1772
2021-06-29T05:00:00Z	Priva	Exterior	Velocidad_Viento_ms	0
2021-06-29T05:00:00Z	Priva	Exterior	Lluvia	0
2021-06-29T06:00:00Z	Priva	Exterior	PAR_umolm2s	11.287900000000002
2021-06-29T06:00:00Z	Priva	Exterior	Radiacion_Wm2	4.94
2021-06-29T06:00:00Z	Priva	Exterior	Temperatura_Aire_C	9.9
2021-06-29T06:00:00Z	Priva	Exterior	Suma_Radiacion_Jcm2	0
2021-06-29T06:00:00Z	Priva	Exterior	Velocidad_Viento_ms	0
2021-06-29T06:00:00Z	Priva	Exterior	Lluvia	0
2021-06-29T07:00:00Z	Priva	Exterior	PAR_umolm2s	156.93380000000002
2021-06-29T07:00:00Z	Priva	Exterior	Radiacion_Wm2	68.68
2021-06-29T07:00:00Z	Priva	Exterior	Temperatura_Aire_C	11.6
2021-06-29T07:00:00Z	Priva	Exterior	Suma_Radiacion_Jcm2	12.94
2021-06-29T07:00:00Z	Priva	Exterior	Velocidad_Viento_ms	0.1
2021-06-29T07:00:00Z	Priva	Exterior	Lluvia	0
2021-06-29T08:00:00Z	Priva	Exterior	PAR_umolm2s	248.8822
2021-06-29T08:00:00Z	Priva	Exterior	Radiacion_Wm2	108.92
2021-06-29T08:00:00Z	Priva	Exterior	Temperatura_Aire_C	12.9
2021-06-29T08:00:00Z	Priva	Exterior	Suma_Radiacion_Jcm2	50.92
2021-06-29T08:00:00Z	Priva	Exterior	Velocidad_Viento_ms	0.4
2021-06-29T08:00:00Z	Priva	Exterior	Lluvia	0
2021-06-29T09:00:00Z	Priva	Exterior	PAR_umolm2s	1098.7194
2021-06-29T09:00:00Z	Priva	Exterior	Radiacion_Wm2	480.84
2021-06-29T09:00:00Z	Priva	Exterior	Temperatura_Aire_C	15.09
2021-06-29T09:00:00Z	Priva	Exterior	Suma_Radiacion_Jcm2	145.64
2021-06-29T09:00:00Z	Priva	Exterior	Velocidad_Viento_ms	0.7
2021-06-29T09:00:00Z	Priva	Exterior	Lluvia	0
2021-06-29T10:00:00Z	Priva	Exterior	PAR_umolm2s	1121.40945
2021-06-29T10:00:00Z	Priva	Exterior	Radiacion_Wm2	490.77
2021-06-29T10:00:00Z	Priva	Exterior	Temperatura_Aire_C	16.59
2021-06-29T10:00:00Z	Priva	Exterior	Suma_Radiacion_Jcm2	310.55
2021-06-29T10:00:00Z	Priva	Exterior	Velocidad_Viento_ms	0.8
2021-06-29T10:00:00Z	Priva	Exterior	Lluvia	0
2021-06-29T11:00:00Z	Priva	Exterior	PAR_umolm2s	1710.2996500000002
2021-06-29T11:00:00Z	Priva	Exterior	Radiacion_Wm2	748.49
2021-06-29T11:00:00Z	Priva	Exterior	Temperatura_Aire_C	17.9
2021-06-29T11:00:00Z	Priva	Exterior	Suma_Radiacion_Jcm2	541.36
2021-06-29T11:00:00Z	Priva	Exterior	Velocidad_Viento_ms	1.39
2021-06-29T11:00:00Z	Priva	Exterior	Lluvia	0
2021-06-29T12:00:00Z	Priva	Exterior	PAR_umolm2s	1311.133
2021-06-29T12:00:00Z	Priva	Exterior	Radiacion_Wm2	573.8
2021-06-29T12:00:00Z	Priva	Exterior	Temperatura_Aire_C	18.21
2021-06-29T12:00:00Z	Priva	Exterior	Suma_Radiacion_Jcm2	773.6
2021-06-29T12:00:00Z	Priva	Exterior	Velocidad_Viento_ms	1.88
2021-06-29T12:00:00Z	Priva	Exterior	Lluvia	0
2021-06-29T13:00:00Z	Priva	Exterior	PAR_umolm2s	768.4226500000001
2021-06-29T13:00:00Z	Priva	Exterior	Radiacion_Wm2	336.29
2021-06-29T13:00:00Z	Priva	Exterior	Temperatura_Aire_C	18.5
2021-06-29T13:00:00Z	Priva	Exterior	Suma_Radiacion_Jcm2	948.76
2021-06-29T13:00:00Z	Priva	Exterior	Velocidad_Viento_ms	1.41
2021-06-29T13:00:00Z	Priva	Exterior	Lluvia	0
2021-06-29T14:00:00Z	Priva	Exterior	PAR_umolm2s	1309.9219500000002
2021-06-29T14:00:00Z	Priva	Exterior	Radiacion_Wm2	573.27
2021-06-29T14:00:00Z	Priva	Exterior	Temperatura_Aire_C	20.49
2021-06-29T14:00:00Z	Priva	Exterior	Suma_Radiacion_Jcm2	1150.63
2021-06-29T14:00:00Z	Priva	Exterior	Velocidad_Viento_ms	1.2
2021-06-29T14:00:00Z	Priva	Exterior	Lluvia	0
2021-06-29T15:00:00Z	Priva	Exterior	PAR_umolm2s	989.9305500000002
2021-06-29T15:00:00Z	Priva	Exterior	Radiacion_Wm2	433.23
2021-06-29T15:00:00Z	Priva	Exterior	Temperatura_Aire_C	19.13
2021-06-29T15:00:00Z	Priva	Exterior	Suma_Radiacion_Jcm2	1352.7
2021-06-29T15:00:00Z	Priva	Exterior	Velocidad_Viento_ms	1.69
2021-06-29T15:00:00Z	Priva	Exterior	Lluvia	0
2021-06-29T16:00:00Z	Priva	Exterior	PAR_umolm2s	297.73550000000006
2021-06-29T16:00:00Z	Priva	Exterior	Radiacion_Wm2	130.3
2021-06-29T16:00:00Z	Priva	Exterior	Temperatura_Aire_C	16.61
2021-06-29T16:00:00Z	Priva	Exterior	Suma_Radiacion_Jcm2	1439.9
2021-06-29T16:00:00Z	Priva	Exterior	Velocidad_Viento_ms	1.87
2021-06-29T16:00:00Z	Priva	Exterior	Lluvia	0
2021-06-29T17:00:00Z	Priva	Exterior	PAR_umolm2s	178.4585
2021-06-29T17:00:00Z	Priva	Exterior	Radiacion_Wm2	78.1
2021-06-29T17:00:00Z	Priva	Exterior	Temperatura_Aire_C	15.9
2021-06-29T17:00:00Z	Priva	Exterior	Suma_Radiacion_Jcm2	1471.93
2021-06-29T17:00:00Z	Priva	Exterior	Velocidad_Viento_ms	0.9
2021-06-29T17:00:00Z	Priva	Exterior	Lluvia	0
2021-06-29T18:00:00Z	Priva	Exterior	PAR_umolm2s	25.432050000000004
2021-06-29T18:00:00Z	Priva	Exterior	Radiacion_Wm2	11.13
2021-06-29T18:00:00Z	Priva	Exterior	Temperatura_Aire_C	14.4
2021-06-29T18:00:00Z	Priva	Exterior	Suma_Radiacion_Jcm2	1483
2021-06-29T18:00:00Z	Priva	Exterior	Velocidad_Viento_ms	1.89
2021-06-29T18:00:00Z	Priva	Exterior	Lluvia	0
2021-06-29T19:00:00Z	Priva	Exterior	PAR_umolm2s	0
2021-06-29T19:00:00Z	Priva	Exterior	Radiacion_Wm2	0
2021-06-29T19:00:00Z	Priva	Exterior	Temperatura_Aire_C	13.51
2021-06-29T19:00:00Z	Priva	Exterior	Suma_Radiacion_Jcm2	1483
2021-06-29T19:00:00Z	Priva	Exterior	Velocidad_Viento_ms	1.41
2021-06-29T19:00:00Z	Priva	Exterior	Lluvia	0
2021-06-29T20:00:00Z	Priva	Exterior	PAR_umolm2s	0
2021-06-29T20:00:00Z	Priva	Exterior	Radiacion_Wm2	0
2021-06-29T20:00:00Z	Priva	Exterior	Temperatura_Aire_C	12.9
2021-06-29T20:00:00Z	Priva	Exterior	Suma_Radiacion_Jcm2	1483
2021-06-29T20:00:00Z	Priva	Exterior	Velocidad_Viento_ms	0.2
2021-06-29T20:00:00Z	Priva	Exterior	Lluvia	0
2021-06-29T21:00:00Z	Priva	Exterior	PAR_umolm2s	0
2021-06-29T21:00:00Z	Priva	Exterior	Radiacion_Wm2	0
2021-06-29T21:00:00Z	Priva	Exterior	Temperatura_Aire_C	12.3
2021-06-29T21:00:00Z	Priva	Exterior	Suma_Radiacion_Jcm2	1483
2021-06-29T21:00:00Z	Priva	Exterior	Velocidad_Viento_ms	0.2
2021-06-29T21:00:00Z	Priva	Exterior	Lluvia	0
2021-06-29T22:00:00Z	Priva	Exterior	PAR_umolm2s	0
2021-06-29T22:00:00Z	Priva	Exterior	Radiacion_Wm2	0
2021-06-29T22:00:00Z	Priva	Exterior	Temperatura_Aire_C	10.41
2021-06-29T22:00:00Z	Priva	Exterior	Suma_Radiacion_Jcm2	1483
2021-06-29T22:00:00Z	Priva	Exterior	Velocidad_Viento_ms	0
2021-06-29T22:00:00Z	Priva	Exterior	Lluvia	0
2021-06-29T23:00:00Z	Priva	Exterior	PAR_umolm2s	0
2021-06-29T23:00:00Z	Priva	Exterior	Radiacion_Wm2	0
2021-06-29T23:00:00Z	Priva	Exterior	Temperatura_Aire_C	9
2021-06-29T23:00:00Z	Priva	Exterior	Suma_Radiacion_Jcm2	1483
2021-06-29T23:00:00Z	Priva	Exterior	Velocidad_Viento_ms	0
2021-06-29T23:00:00Z	Priva	Exterior	Lluvia	0
2021-06-30T00:00:00Z	Priva	Exterior	PAR_umolm2s	0
2021-06-30T00:00:00Z	Priva	Exterior	Radiacion_Wm2	0
2021-06-30T00:00:00Z	Priva	Exterior	Temperatura_Aire_C	10.48
2021-06-30T00:00:00Z	Priva	Exterior	Suma_Radiacion_Jcm2	1483
2021-06-30T00:00:00Z	Priva	Exterior	Velocidad_Viento_ms	0.3
2021-06-30T00:00:00Z	Priva	Exterior	Lluvia	0
2021-06-30T01:00:00Z	Priva	Exterior	PAR_umolm2s	0
2021-06-30T01:00:00Z	Priva	Exterior	Radiacion_Wm2	0
2021-06-30T01:00:00Z	Priva	Exterior	Temperatura_Aire_C	10.8
2021-06-30T01:00:00Z	Priva	Exterior	Suma_Radiacion_Jcm2	1483
2021-06-30T01:00:00Z	Priva	Exterior	Velocidad_Viento_ms	0
2021-06-30T01:00:00Z	Priva	Exterior	Lluvia	0
2021-06-30T02:00:00Z	Priva	Exterior	PAR_umolm2s	0
2021-06-30T02:00:00Z	Priva	Exterior	Radiacion_Wm2	0
2021-06-30T02:00:00Z	Priva	Exterior	Temperatura_Aire_C	10.5
2021-06-30T02:00:00Z	Priva	Exterior	Suma_Radiacion_Jcm2	1483
2021-06-30T02:00:00Z	Priva	Exterior	Velocidad_Viento_ms	0
2021-06-30T02:00:00Z	Priva	Exterior	Lluvia	0
2021-06-30T03:00:00Z	Priva	Exterior	PAR_umolm2s	0
2021-06-30T03:00:00Z	Priva	Exterior	Radiacion_Wm2	0
2021-06-30T03:00:00Z	Priva	Exterior	Temperatura_Aire_C	10.8
2021-06-30T03:00:00Z	Priva	Exterior	Suma_Radiacion_Jcm2	1483
2021-06-30T03:00:00Z	Priva	Exterior	Velocidad_Viento_ms	0
2021-06-30T03:00:00Z	Priva	Exterior	Lluvia	0
2021-06-30T04:00:00Z	Priva	Exterior	PAR_umolm2s	0
2021-06-30T04:00:00Z	Priva	Exterior	Radiacion_Wm2	0
2021-06-30T04:00:00Z	Priva	Exterior	Temperatura_Aire_C	10.6
2021-06-30T04:00:00Z	Priva	Exterior	Suma_Radiacion_Jcm2	1483
2021-06-30T04:00:00Z	Priva	Exterior	Velocidad_Viento_ms	0.6
2021-06-30T04:00:00Z	Priva	Exterior	Lluvia	0
2021-06-30T05:00:00Z	Priva	Exterior	PAR_umolm2s	0
2021-06-30T05:00:00Z	Priva	Exterior	Radiacion_Wm2	0
2021-06-30T05:00:00Z	Priva	Exterior	Temperatura_Aire_C	10.19
2021-06-30T05:00:00Z	Priva	Exterior	Suma_Radiacion_Jcm2	1483
2021-06-30T05:00:00Z	Priva	Exterior	Velocidad_Viento_ms	0.2
2021-06-30T05:00:00Z	Priva	Exterior	Lluvia	0
2021-06-30T06:00:00Z	Priva	Exterior	PAR_umolm2s	13.3444
2021-06-30T06:00:00Z	Priva	Exterior	Radiacion_Wm2	5.84
2021-06-30T06:00:00Z	Priva	Exterior	Temperatura_Aire_C	10.4
2021-06-30T06:00:00Z	Priva	Exterior	Suma_Radiacion_Jcm2	0
2021-06-30T06:00:00Z	Priva	Exterior	Velocidad_Viento_ms	0
2021-06-30T06:00:00Z	Priva	Exterior	Lluvia	0
2021-06-30T07:00:00Z	Priva	Exterior	PAR_umolm2s	223.473
2021-06-30T07:00:00Z	Priva	Exterior	Radiacion_Wm2	97.8
2021-06-30T07:00:00Z	Priva	Exterior	Temperatura_Aire_C	11.39
2021-06-30T07:00:00Z	Priva	Exterior	Suma_Radiacion_Jcm2	18.88
2021-06-30T07:00:00Z	Priva	Exterior	Velocidad_Viento_ms	0
2021-06-30T07:00:00Z	Priva	Exterior	Lluvia	0
2021-06-30T08:00:00Z	Priva	Exterior	PAR_umolm2s	396.12760000000003
2021-06-30T08:00:00Z	Priva	Exterior	Radiacion_Wm2	173.36
2021-06-30T08:00:00Z	Priva	Exterior	Temperatura_Aire_C	13.29
2021-06-30T08:00:00Z	Priva	Exterior	Suma_Radiacion_Jcm2	68.76
2021-06-30T08:00:00Z	Priva	Exterior	Velocidad_Viento_ms	0.2
2021-06-30T08:00:00Z	Priva	Exterior	Lluvia	0
2021-06-30T09:00:00Z	Priva	Exterior	PAR_umolm2s	753.2959500000001
2021-06-30T09:00:00Z	Priva	Exterior	Radiacion_Wm2	329.67
2021-06-30T09:00:00Z	Priva	Exterior	Temperatura_Aire_C	15.62
2021-06-30T09:00:00Z	Priva	Exterior	Suma_Radiacion_Jcm2	174.6
2021-06-30T09:00:00Z	Priva	Exterior	Velocidad_Viento_ms	0.68
2021-06-30T09:00:00Z	Priva	Exterior	Lluvia	0
2021-06-30T10:00:00Z	Priva	Exterior	PAR_umolm2s	441.0964
2021-06-30T10:00:00Z	Priva	Exterior	Radiacion_Wm2	193.04
2021-06-30T10:00:00Z	Priva	Exterior	Temperatura_Aire_C	15.91
2021-06-30T10:00:00Z	Priva	Exterior	Suma_Radiacion_Jcm2	255.76
2021-06-30T10:00:00Z	Priva	Exterior	Velocidad_Viento_ms	0
2021-06-30T10:00:00Z	Priva	Exterior	Lluvia	0
2021-06-30T11:00:00Z	Priva	Exterior	PAR_umolm2s	311.14844999999997
2021-06-30T11:00:00Z	Priva	Exterior	Radiacion_Wm2	136.17
2021-06-30T11:00:00Z	Priva	Exterior	Temperatura_Aire_C	16.61
2021-06-30T11:00:00Z	Priva	Exterior	Suma_Radiacion_Jcm2	335.88
2021-06-30T11:00:00Z	Priva	Exterior	Velocidad_Viento_ms	0
2021-06-30T11:00:00Z	Priva	Exterior	Lluvia	0
2021-06-30T12:00:00Z	Priva	Exterior	PAR_umolm2s	412.69385000000005
2021-06-30T12:00:00Z	Priva	Exterior	Radiacion_Wm2	180.61
2021-06-30T12:00:00Z	Priva	Exterior	Temperatura_Aire_C	15.2
2021-06-30T12:00:00Z	Priva	Exterior	Suma_Radiacion_Jcm2	415.77
2021-06-30T12:00:00Z	Priva	Exterior	Velocidad_Viento_ms	1.42
2021-06-30T12:00:00Z	Priva	Exterior	Lluvia	1
2021-06-30T13:00:00Z	Priva	Exterior	PAR_umolm2s	692.0808000000001
2021-06-30T13:00:00Z	Priva	Exterior	Radiacion_Wm2	302.88
2021-06-30T13:00:00Z	Priva	Exterior	Temperatura_Aire_C	16.91
2021-06-30T13:00:00Z	Priva	Exterior	Suma_Radiacion_Jcm2	547.58
2021-06-30T13:00:00Z	Priva	Exterior	Velocidad_Viento_ms	1.2
2021-06-30T13:00:00Z	Priva	Exterior	Lluvia	0
2021-06-30T14:00:00Z	Priva	Exterior	PAR_umolm2s	1463.6796
2021-06-30T14:00:00Z	Priva	Exterior	Radiacion_Wm2	640.56
2021-06-30T14:00:00Z	Priva	Exterior	Temperatura_Aire_C	18.78
2021-06-30T14:00:00Z	Priva	Exterior	Suma_Radiacion_Jcm2	720.01
2021-06-30T14:00:00Z	Priva	Exterior	Velocidad_Viento_ms	1.1
2021-06-30T14:00:00Z	Priva	Exterior	Lluvia	0
2021-06-30T15:00:00Z	Priva	Exterior	PAR_umolm2s	417.69800000000004
2021-06-30T15:00:00Z	Priva	Exterior	Radiacion_Wm2	182.8
2021-06-30T15:00:00Z	Priva	Exterior	Temperatura_Aire_C	17.1
2021-06-30T15:00:00Z	Priva	Exterior	Suma_Radiacion_Jcm2	814.77
2021-06-30T15:00:00Z	Priva	Exterior	Velocidad_Viento_ms	1.1
2021-06-30T15:00:00Z	Priva	Exterior	Lluvia	0
2021-06-30T16:00:00Z	Priva	Exterior	PAR_umolm2s	397.61285
2021-06-30T16:00:00Z	Priva	Exterior	Radiacion_Wm2	174.01
2021-06-30T16:00:00Z	Priva	Exterior	Temperatura_Aire_C	15
2021-06-30T16:00:00Z	Priva	Exterior	Suma_Radiacion_Jcm2	871.73
2021-06-30T16:00:00Z	Priva	Exterior	Velocidad_Viento_ms	1.39
2021-06-30T16:00:00Z	Priva	Exterior	Lluvia	0
2021-06-30T17:00:00Z	Priva	Exterior	PAR_umolm2s	80.45485000000001
2021-06-30T17:00:00Z	Priva	Exterior	Radiacion_Wm2	35.21
2021-06-30T17:00:00Z	Priva	Exterior	Temperatura_Aire_C	12.71
2021-06-30T17:00:00Z	Priva	Exterior	Suma_Radiacion_Jcm2	897.95
2021-06-30T17:00:00Z	Priva	Exterior	Velocidad_Viento_ms	0.41
2021-06-30T17:00:00Z	Priva	Exterior	Lluvia	1
2021-06-30T18:00:00Z	Priva	Exterior	PAR_umolm2s	7.10635
2021-06-30T18:00:00Z	Priva	Exterior	Radiacion_Wm2	3.11
2021-06-30T18:00:00Z	Priva	Exterior	Temperatura_Aire_C	12
2021-06-30T18:00:00Z	Priva	Exterior	Suma_Radiacion_Jcm2	903
2021-06-30T18:00:00Z	Priva	Exterior	Velocidad_Viento_ms	0
2021-06-30T18:00:00Z	Priva	Exterior	Lluvia	0
2021-06-30T19:00:00Z	Priva	Exterior	PAR_umolm2s	0
2021-06-30T19:00:00Z	Priva	Exterior	Radiacion_Wm2	0
2021-06-30T19:00:00Z	Priva	Exterior	Temperatura_Aire_C	11.81
2021-06-30T19:00:00Z	Priva	Exterior	Suma_Radiacion_Jcm2	903
2021-06-30T19:00:00Z	Priva	Exterior	Velocidad_Viento_ms	0
